occurrence_ordinal	frame	after_source_ordinal	cpu	pc	opcode	start_master_cycle	next_pc	delta_to_next_start	flow	branch_outcome	roles	source
801	978	27	2	0x71D3E	0x4E75	220240	0x71D10	112	return	target=0x71D10	control_flow	FMSetFreq@s1.sounddriver.asm:396-407
802	978	27	2	0x71D10	0x1A1C	220352	0x71D12	56	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
803	978	27	2	0x71D12	0x6A06	220408	0x71D1A	70	branch	taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
804	978	27	2	0x71D1A	0x4EBA	220478	0x71D40	126	call	target=0x71D40	control_flow	FMDoNext@s1.sounddriver.asm:365-393
805	978	27	2	0x71D40	0x1005	220604	0x71D42	28	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
806	978	27	2	0x71D42	0x122D	220632	0x71D46	84	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
807	978	27	2	0x71D46	0x5301	220716	0x71D48	28	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
808	978	27	2	0x71D48	0x6704	220744	0x71D4E	70	branch	taken	control_flow	SetDuration@s1.sounddriver.asm:410-426
809	978	27	2	0x71D4E	0x1B40	220814	0x71D52	98	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
810	978	27	2	0x71D52	0x1B40	220912	0x71D56	84	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
811	978	27	2	0x71D56	0x4E75	220996	0x71D1E	112	return	target=0x71D1E	control_flow	SetDuration@s1.sounddriver.asm:410-426
812	978	27	2	0x71D1E	0x6000	221108	0x71D60	70	branch	target=0x71D60	control_flow	FMDoNext@s1.sounddriver.asm:365-393
813	978	27	2	0x71D60	0x2B4C	221178	0x71D64	112	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
814	978	27	2	0x71D64	0x1B6D	221290	0x71D6A	140	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
815	978	27	2	0x71D6A	0x0815	221430	0x71D6E	84	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
816	978	27	2	0x71D6E	0x662C	221514	0x71D70	56	branch	not_taken	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
817	978	27	2	0x71D70	0x1B6D	221570	0x71D76	140	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
818	978	27	2	0x71D76	0x422D	221710	0x71D7A	126	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
819	978	27	2	0x71D7A	0x0815	221836	0x71D7E	84	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
820	978	27	2	0x71D7E	0x671C	221920	0x71D9C	70	branch	taken	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
821	978	27	2	0x71D9C	0x4E75	221990	0x71CD8	112	return	target=0x71CD8	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
822	978	27	2	0x71CD8	0x4EBA	222102	0x71E18	126	call	target=0x71E18	control_flow	FMUpdateTrack@s1.sounddriver.asm:348-362
823	978	27	2	0x71E18	0x0815	222228	0x71E1C	84	linear	n/a	ordinary	FMPrepareNote@s1.sounddriver.asm:523-529
824	978	27	2	0x71E1C	0x662A	222312	0x71E1E	56	branch	not_taken	control_flow	FMPrepareNote@s1.sounddriver.asm:523-529
825	978	27	2	0x71E1E	0x3C2D	222368	0x71E22	84	linear	n/a	ordinary	FMPrepareNote@s1.sounddriver.asm:523-529
826	978	27	2	0x71E22	0x6726	222452	0x71E24	56	branch	not_taken	control_flow	FMPrepareNote@s1.sounddriver.asm:523-529
827	978	27	2	0x71E24	0x102D	222508	0x71E28	84	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
828	978	27	2	0x71E28	0x4880	222592	0x71E2A	28	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
829	978	27	2	0x71E2A	0xDC40	222620	0x71E2C	42	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
830	978	27	2	0x71E2C	0x0815	222662	0x71E30	84	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
831	978	27	2	0x71E30	0x6616	222746	0x71E32	56	branch	not_taken	control_flow	FMUpdateFreq@s1.sounddriver.asm:529-545
832	978	27	2	0x71E32	0x3206	222802	0x71E34	28	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
833	978	27	2	0x71E34	0xE049	222830	0x71E36	154	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
834	978	27	2	0x71E36	0x103C	222984	0x71E3A	56	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
835	978	27	2	0x71E3A	0x4EBA	223040	0x72722	126	call	target=0x72722	control_flow	FMUpdateFreq@s1.sounddriver.asm:529-545
836	978	27	2	0x72722	0x082D	223166	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
837	978	27	2	0x72728	0x6630	223278	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
838	978	27	2	0x7275A	0x142D	223348	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
839	978	27	2	0x7275E	0x0882	223432	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
840	978	27	2	0x72762	0xD002	223516	0x72764	42	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
841	978	27	2	0x72764	0x1439	223558	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
842	978	27	2	0x7276A	0x0802	223677	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
843	978	27	2	0x7276E	0x66F4	223747	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
844	978	27	2	0x72770	0x13C0	223803	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
845	978	27	2	0x72776	0x4E71	223922	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
846	978	27	2	0x72778	0x4E71	223950	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
847	978	27	2	0x7277A	0x4E71	223978	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
848	978	27	2	0x7277C	0x1439	224006	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
849	978	27	2	0x72782	0x0802	224125	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
850	978	27	2	0x72786	0x66F4	224195	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
851	978	27	2	0x72788	0x13C1	224251	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
852	978	28	2	0x7278E	0x4E75	224370	0x71E3E	112	return	target=0x71E3E	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
853	978	28	2	0x71E3E	0x1206	224482	0x71E40	42	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
854	978	28	2	0x71E40	0x103C	224524	0x71E44	56	linear	n/a	ordinary	FMUpdateFreq@s1.sounddriver.asm:529-545
855	978	28	2	0x71E44	0x4EBA	224580	0x72722	126	call	target=0x72722	control_flow	FMUpdateFreq@s1.sounddriver.asm:529-545
856	978	28	2	0x72722	0x082D	224706	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
857	978	28	2	0x72728	0x6630	224818	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
858	978	28	2	0x7275A	0x142D	224888	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
859	978	28	2	0x7275E	0x0882	224972	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
860	978	28	2	0x72762	0xD002	225056	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
861	978	28	2	0x72764	0x1439	225084	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
862	978	28	2	0x7276A	0x0802	225203	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
863	978	28	2	0x7276E	0x66F4	225273	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
864	978	28	2	0x72764	0x1439	225343	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
865	978	28	2	0x7276A	0x0802	225462	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
866	978	28	2	0x7276E	0x66F4	225546	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
867	978	28	2	0x72764	0x1439	225616	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
868	978	28	2	0x7276A	0x0802	225735	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
869	978	28	2	0x7276E	0x66F4	225805	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
870	978	28	2	0x72764	0x1439	225875	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
871	978	28	2	0x7276A	0x0802	225994	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
872	978	28	2	0x7276E	0x66F4	226064	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
873	978	28	2	0x72770	0x13C0	226120	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
874	978	28	2	0x72776	0x4E71	226239	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
875	978	28	2	0x72778	0x4E71	226267	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
876	978	28	2	0x7277A	0x4E71	226295	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
877	978	28	2	0x7277C	0x1439	226323	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
878	978	28	2	0x72782	0x0802	226442	0x72786	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
879	978	28	2	0x72786	0x66F4	226526	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
880	978	28	2	0x72788	0x13C1	226582	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
881	978	29	2	0x7278E	0x4E75	226701	0x71E48	112	return	target=0x71E48	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
882	978	29	2	0x71E48	0x4E75	226813	0x71CDC	112	return	target=0x71CDC	control_flow	FMUpdateFreq@s1.sounddriver.asm:529-545
883	978	29	2	0x71CDC	0x6000	226925	0x726E2	70	branch	target=0x726E2	control_flow	FMUpdateTrack@s1.sounddriver.asm:348-362
884	978	29	2	0x726E2	0x0815	226995	0x726E6	84	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
885	978	29	2	0x726E6	0x6614	227079	0x726E8	56	branch	not_taken	control_flow	FMNoteOn@s1.sounddriver.asm:1667-1680
886	978	29	2	0x726E8	0x0815	227135	0x726EC	84	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
887	978	29	2	0x726EC	0x660E	227219	0x726EE	56	branch	not_taken	control_flow	FMNoteOn@s1.sounddriver.asm:1667-1680
888	978	29	2	0x726EE	0x7028	227275	0x726F0	28	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
889	978	29	2	0x726F0	0x122D	227303	0x726F4	84	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
890	978	29	2	0x726F4	0x0001	227387	0x726F8	70	linear	n/a	ordinary	FMNoteOn@s1.sounddriver.asm:1667-1680
891	978	29	2	0x726F8	0x6000	227457	0x7272E	70	branch	target=0x7272E	control_flow	FMNoteOn@s1.sounddriver.asm:1667-1680
892	978	29	2	0x7272E	0x1439	227527	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
893	978	29	2	0x72734	0x0802	227646	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
894	978	29	2	0x72738	0x66F4	227716	0x7272E	70	branch	taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
895	978	29	2	0x7272E	0x1439	227786	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
896	978	29	2	0x72734	0x0802	227905	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
897	978	29	2	0x72738	0x66F4	227975	0x7272E	70	branch	taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
898	978	29	2	0x7272E	0x1439	228045	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
899	978	29	2	0x72734	0x0802	228164	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
900	978	29	2	0x72738	0x66F4	228234	0x7273A	56	branch	not_taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
901	978	29	2	0x7273A	0x13C0	228290	0x72740	133	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
902	978	29	2	0x72740	0x4E71	228423	0x72742	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
903	978	29	2	0x72742	0x4E71	228451	0x72744	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
904	978	29	2	0x72744	0x4E71	228479	0x72746	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
905	978	29	2	0x72746	0x1439	228507	0x7274C	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
906	978	29	2	0x7274C	0x0802	228626	0x72750	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
907	978	29	2	0x72750	0x66F4	228696	0x72752	56	branch	not_taken	control_flow,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
908	978	29	2	0x72752	0x13C1	228752	key_on	key_on	linear	n/a	ordinary,ym_write	WriteFMI@s1.sounddriver.asm:1725-1742
